ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
11.0,182.0,21784.0,7.0,340.0,457.0,16.0,34.0,4.0,0
7.0,260.0,30617.0,9.0,7.0,405.0,16.0,67.0,5.0,0
9.0,238.0,28780.0,8.0,382.0,481.0,6.0,39.0,4.0,0
5.0,190.0,24324.0,7.0,325.0,405.0,8.0,99.0,4.0,0
7.0,158.0,16964.0,8.0,300.0,361.0,13.0,72.0,4.0,0
7.0,155.0,20557.0,8.0,7.0,290.0,17.0,60.0,4.0,0
4.0,233.0,32145.0,7.0,348.0,269.0,10.0,64.0,4.0,0
6.0,213.0,20965.0,5.0,328.0,369.0,14.0,18.0,4.0,0
7.0,229.0,35730.0,9.0,385.0,296.0,17.0,7.0,4.0,0
9.0,195.0,24656.0,8.0,7.0,398.0,12.0,48.0,4.0,0
8.0,128.0,32654.0,7.0,7.0,416.0,11.0,78.0,4.0,0
6.0,212.0,21815.0,8.0,7.0,362.0,15.0,64.0,5.0,0
5.0,239.0,34874.0,9.0,374.0,670.0,13.0,77.0,5.0,0
7.0,103.0,27420.0,8.0,7.0,486.0,11.0,68.0,5.0,0
7.0,211.0,12830.0,5.0,327.0,333.0,16.0,50.0,3.0,0
7.0,180.0,24965.0,6.0,349.0,501.0,17.0,51.0,4.0,0
7.0,183.0,6743.0,4.0,278.0,428.0,10.0,90.0,4.0,0
6.0,116.0,33224.0,7.0,297.0,504.0,9.0,48.0,4.0,0
6.0,131.0,19460.0,7.0,300.0,557.0,14.0,58.0,5.0,0
9.0,242.0,22984.0,8.0,7.0,353.0,19.0,70.0,4.0,0
7.0,219.0,14859.0,6.0,344.0,425.0,16.0,49.0,5.0,0
7.0,211.0,25651.0,7.0,7.0,383.0,14.0,91.0,5.0,0
4.0,159.0,23030.0,7.0,287.0,307.0,10.0,80.0,4.0,0
4.0,164.0,37962.0,7.0,327.0,468.0,15.0,51.0,4.0,0
6.0,177.0,24468.0,6.0,315.0,478.0,16.0,58.0,2.0,0
7.0,218.0,31903.0,10.0,377.0,426.0,9.0,70.0,4.0,0
2.0,234.0,28690.0,8.0,7.0,410.0,16.0,54.0,5.0,0
6.0,169.0,12532.0,8.0,7.0,444.0,18.0,7.0,4.0,0
7.0,205.0,9566.0,7.0,311.0,504.0,12.0,81.0,4.0,0
6.0,259.0,27268.0,8.0,384.0,514.0,12.0,82.0,3.0,0
6.0,134.0,23827.0,5.0,267.0,573.0,10.0,95.0,4.0,0
6.0,195.0,13117.0,8.0,7.0,417.0,8.0,71.0,4.0,0
7.0,232.0,27159.0,8.0,350.0,465.0,14.0,65.0,5.0,0
10.0,199.0,21470.0,7.0,329.0,431.0,16.0,59.0,3.0,0
10.0,300.0,12652.0,7.0,399.0,487.0,9.0,68.0,5.0,0
9.0,206.0,28608.0,6.0,377.0,507.0,14.0,42.0,3.0,0
7.0,198.0,17153.0,8.0,329.0,575.0,12.0,69.0,4.0,0
7.0,199.0,29722.0,7.0,357.0,421.0,9.0,55.0,3.0,0
6.0,238.0,20417.0,8.0,7.0,291.0,19.0,93.0,3.0,0
9.0,253.0,27965.0,7.0,374.0,588.0,16.0,59.0,2.0,0
7.0,203.0,11609.0,5.0,304.0,551.0,9.0,56.0,4.0,0
6.0,198.0,26688.0,8.0,329.0,548.0,16.0,41.0,5.0,0
7.0,221.0,23873.0,6.0,342.0,333.0,11.0,90.0,5.0,0
5.0,136.0,21485.0,8.0,281.0,441.0,15.0,88.0,5.0,0
7.0,120.0,24628.0,6.0,290.0,418.0,14.0,64.0,4.0,0
9.0,163.0,20868.0,8.0,320.0,427.0,10.0,62.0,3.0,0
4.0,167.0,24405.0,7.0,297.0,350.0,13.0,54.0,4.0,0
7.0,223.0,11519.0,9.0,7.0,494.0,18.0,74.0,5.0,0
9.0,176.0,11837.0,7.0,308.0,474.0,22.0,52.0,5.0,0
7.0,169.0,36153.0,8.0,329.0,591.0,18.0,103.0,4.0,0
3.0,189.0,34798.0,7.0,7.0,468.0,13.0,50.0,5.0,0
8.0,204.0,22990.0,8.0,359.0,435.0,17.0,62.0,4.0,0
7.0,214.0,22540.0,7.0,334.0,463.0,12.0,70.0,3.0,0
9.0,255.0,9624.0,8.0,348.0,344.0,8.0,78.0,6.0,0
6.0,190.0,27777.0,6.0,348.0,246.0,15.0,73.0,4.0,0
8.0,186.0,13238.0,4.0,308.0,464.0,17.0,49.0,4.0,0
9.0,223.0,12311.0,7.0,332.0,354.0,14.0,7.0,5.0,0
8.0,226.0,12710.0,7.0,346.0,445.0,6.0,63.0,4.0,0
8.0,252.0,36478.0,8.0,427.0,339.0,17.0,60.0,4.0,0
3.0,212.0,20230.0,9.0,349.0,354.0,18.0,82.0,3.0,0
7.0,218.0,21872.0,7.0,7.0,373.0,17.0,74.0,4.0,0
7.0,190.0,28063.0,10.0,357.0,264.0,13.0,67.0,6.0,0
7.0,262.0,14101.0,9.0,359.0,290.0,17.0,82.0,5.0,0
10.0,240.0,15331.0,5.0,362.0,403.0,16.0,61.0,3.0,0
7.0,123.0,8855.0,7.0,242.0,490.0,13.0,7.0,3.0,0
8.0,197.0,42551.0,7.0,7.0,443.0,15.0,7.0,6.0,0
7.0,137.0,27434.0,7.0,307.0,342.0,18.0,81.0,4.0,0
7.0,147.0,16367.0,8.0,7.0,469.0,19.0,50.0,5.0,0
7.0,231.0,27419.0,7.0,369.0,275.0,10.0,72.0,4.0,0
8.0,267.0,26865.0,10.0,7.0,506.0,16.0,57.0,3.0,0
9.0,231.0,28918.0,8.0,369.0,432.0,16.0,73.0,4.0,0
10.0,217.0,27653.0,9.0,370.0,383.0,7.0,60.0,3.0,0
7.0,253.0,29369.0,10.0,434.0,465.0,13.0,84.0,5.0,0
7.0,208.0,24914.0,10.0,362.0,363.0,12.0,68.0,4.0,0
11.0,228.0,16600.0,6.0,7.0,504.0,15.0,111.0,4.0,0
7.0,202.0,17087.0,6.0,327.0,482.0,17.0,46.0,4.0,0
7.0,152.0,10909.0,4.0,241.0,438.0,15.0,64.0,4.0,0
5.0,155.0,34972.0,7.0,320.0,501.0,18.0,63.0,3.0,0
7.0,156.0,17973.0,5.0,276.0,440.0,18.0,56.0,3.0,0
8.0,246.0,32170.0,10.0,400.0,474.0,12.0,24.0,4.0,0
6.0,198.0,35958.0,8.0,380.0,360.0,20.0,42.0,4.0,0
6.0,192.0,28149.0,7.0,319.0,448.0,19.0,61.0,5.0,0
6.0,161.0,14775.0,7.0,306.0,327.0,12.0,69.0,3.0,0
8.0,178.0,27834.0,9.0,334.0,397.0,16.0,81.0,3.0,0
10.0,202.0,13042.0,6.0,327.0,433.0,14.0,64.0,4.0,0
8.0,201.0,27141.0,7.0,344.0,526.0,16.0,66.0,4.0,0
9.0,270.0,15792.0,6.0,7.0,673.0,20.0,55.0,4.0,0
7.0,167.0,20945.0,5.0,7.0,566.0,11.0,7.0,4.0,0
7.0,187.0,46140.0,6.0,353.0,373.0,13.0,59.0,3.0,0
8.0,204.0,25145.0,8.0,338.0,469.0,16.0,86.0,4.0,0
5.0,221.0,21803.0,6.0,312.0,386.0,18.0,54.0,3.0,0
6.0,193.0,13443.0,6.0,326.0,534.0,15.0,60.0,4.0,0
7.0,157.0,20067.0,8.0,7.0,491.0,17.0,72.0,4.0,0
10.0,264.0,8472.0,8.0,359.0,353.0,15.0,53.0,5.0,0
10.0,153.0,23642.0,7.0,333.0,417.0,17.0,90.0,5.0,0
5.0,105.0,20060.0,7.0,7.0,369.0,15.0,99.0,3.0,0
8.0,200.0,16312.0,10.0,359.0,421.0,11.0,100.0,3.0,0
6.0,155.0,24909.0,7.0,297.0,314.0,12.0,86.0,5.0,0
7.0,197.0,17657.0,5.0,290.0,254.0,10.0,74.0,5.0,0
5.0,181.0,13557.0,9.0,322.0,587.0,12.0,62.0,4.0,0
8.0,238.0,19129.0,6.0,7.0,435.0,9.0,67.0,4.0,0
7.0,217.0,19991.0,7.0,340.0,356.0,10.0,61.0,2.0,0
7.0,281.0,22452.0,7.0,344.0,395.0,15.0,67.0,4.0,0
7.0,191.0,12224.0,5.0,309.0,399.0,12.0,62.0,3.0,0
8.0,213.0,34407.0,9.0,385.0,477.0,14.0,7.0,4.0,0
8.0,234.0,21668.0,6.0,340.0,472.0,14.0,37.0,4.0,0
7.0,248.0,19549.0,9.0,7.0,439.0,17.0,65.0,4.0,0
9.0,242.0,22821.0,9.0,368.0,380.0,11.0,76.0,5.0,0
6.0,153.0,17359.0,8.0,328.0,481.0,14.0,63.0,4.0,0
6.0,141.0,9616.0,8.0,278.0,415.0,16.0,51.0,5.0,0
7.0,202.0,11982.0,9.0,340.0,417.0,14.0,63.0,3.0,0
7.0,275.0,14601.0,8.0,385.0,416.0,17.0,69.0,4.0,0
7.0,170.0,39906.0,7.0,7.0,515.0,14.0,41.0,4.0,0
9.0,202.0,26474.0,7.0,352.0,310.0,18.0,69.0,5.0,0
7.0,206.0,20407.0,7.0,355.0,482.0,12.0,71.0,4.0,0
8.0,127.0,10281.0,6.0,268.0,488.0,12.0,91.0,3.0,0
8.0,206.0,35216.0,6.0,347.0,399.0,16.0,80.0,4.0,0
7.0,234.0,21136.0,7.0,7.0,333.0,10.0,78.0,3.0,0
7.0,238.0,26009.0,7.0,373.0,345.0,14.0,73.0,4.0,0
9.0,234.0,15514.0,5.0,7.0,278.0,17.0,81.0,4.0,0
8.0,191.0,7695.0,5.0,293.0,507.0,16.0,85.0,5.0,0
4.0,140.0,28862.0,9.0,298.0,435.0,17.0,63.0,4.0,0
7.0,201.0,23783.0,8.0,341.0,579.0,13.0,63.0,4.0,0
7.0,260.0,19518.0,9.0,369.0,251.0,13.0,49.0,4.0,0
7.0,174.0,24112.0,6.0,298.0,484.0,11.0,65.0,4.0,0
6.0,200.0,30990.0,9.0,349.0,341.0,9.0,80.0,5.0,0
8.0,278.0,27192.0,9.0,425.0,359.0,15.0,57.0,4.0,0
7.0,182.0,29137.0,8.0,346.0,475.0,12.0,52.0,5.0,0
5.0,232.0,37626.0,9.0,381.0,581.0,12.0,55.0,3.0,0
7.0,169.0,11067.0,7.0,306.0,290.0,19.0,62.0,5.0,0
6.0,142.0,13652.0,6.0,280.0,538.0,12.0,68.0,4.0,0
10.0,202.0,9473.0,6.0,320.0,260.0,16.0,7.0,3.0,0
6.0,225.0,45223.0,6.0,363.0,436.0,11.0,81.0,4.0,0
9.0,284.0,27088.0,8.0,7.0,512.0,17.0,72.0,4.0,0
6.0,147.0,16462.0,7.0,300.0,272.0,14.0,88.0,5.0,0
7.0,112.0,25840.0,8.0,312.0,327.0,19.0,86.0,4.0,0
8.0,177.0,18345.0,8.0,338.0,371.0,9.0,76.0,4.0,0
8.0,262.0,18371.0,6.0,7.0,388.0,17.0,52.0,3.0,0
7.0,186.0,16268.0,5.0,317.0,419.0,16.0,65.0,4.0,0
9.0,130.0,16002.0,4.0,272.0,500.0,13.0,83.0,4.0,0
4.0,249.0,23591.0,8.0,352.0,427.0,20.0,39.0,3.0,0
7.0,216.0,20572.0,9.0,7.0,337.0,18.0,72.0,3.0,0
10.0,214.0,15327.0,3.0,297.0,424.0,19.0,70.0,3.0,0
6.0,229.0,35371.0,8.0,7.0,469.0,13.0,77.0,5.0,0
6.0,229.0,31344.0,8.0,7.0,307.0,14.0,87.0,2.0,0
4.0,125.0,11216.0,5.0,261.0,445.0,19.0,86.0,4.0,0
6.0,230.0,16324.0,5.0,315.0,328.0,13.0,40.0,5.0,0
7.0,230.0,16162.0,5.0,7.0,449.0,9.0,7.0,5.0,0
8.0,184.0,12976.0,7.0,316.0,493.0,13.0,87.0,4.0,0
6.0,190.0,12207.0,8.0,7.0,395.0,13.0,59.0,3.0,0
11.0,162.0,6040.0,7.0,7.0,317.0,12.0,26.0,4.0,0
9.0,163.0,13991.0,4.0,7.0,399.0,15.0,84.0,4.0,0
8.0,154.0,7770.0,7.0,258.0,408.0,16.0,63.0,4.0,0
8.0,270.0,34441.0,7.0,390.0,426.0,14.0,57.0,4.0,0
10.0,224.0,14962.0,7.0,337.0,518.0,19.0,65.0,4.0,0
6.0,225.0,34864.0,9.0,386.0,325.0,13.0,97.0,5.0,0
6.0,208.0,22244.0,7.0,353.0,466.0,15.0,78.0,5.0,0
7.0,221.0,21410.0,6.0,336.0,382.0,10.0,87.0,4.0,0
5.0,161.0,25300.0,6.0,301.0,498.0,15.0,61.0,4.0,0
8.0,187.0,11643.0,6.0,7.0,364.0,11.0,50.0,3.0,0
4.0,208.0,18195.0,8.0,7.0,288.0,13.0,36.0,3.0,0
7.0,106.0,37928.0,6.0,7.0,359.0,12.0,71.0,4.0,0
7.0,189.0,4304.0,4.0,259.0,401.0,13.0,64.0,3.0,0
6.0,213.0,24846.0,8.0,7.0,543.0,18.0,85.0,5.0,0
8.0,277.0,17162.0,8.0,397.0,514.0,15.0,61.0,3.0,0
9.0,229.0,28488.0,5.0,352.0,475.0,15.0,53.0,4.0,0
7.0,192.0,18258.0,7.0,314.0,462.0,14.0,53.0,4.0,0
7.0,141.0,25649.0,7.0,295.0,375.0,14.0,74.0,4.0,0
8.0,137.0,16724.0,8.0,283.0,595.0,19.0,63.0,2.0,0
10.0,239.0,10705.0,6.0,352.0,406.0,14.0,59.0,5.0,0
9.0,203.0,19523.0,7.0,330.0,366.0,16.0,56.0,5.0,0
5.0,273.0,26307.0,10.0,380.0,514.0,18.0,61.0,4.0,0
9.0,264.0,23220.0,6.0,384.0,589.0,14.0,86.0,5.0,0
7.0,113.0,8580.0,4.0,235.0,435.0,23.0,94.0,4.0,0
8.0,181.0,12106.0,5.0,296.0,470.0,16.0,62.0,4.0,0
7.0,134.0,18273.0,6.0,7.0,415.0,12.0,93.0,3.0,0
6.0,209.0,30760.0,8.0,7.0,524.0,20.0,7.0,3.0,0
4.0,179.0,25009.0,5.0,299.0,430.0,18.0,56.0,3.0,0
7.0,183.0,23114.0,7.0,323.0,470.0,16.0,66.0,5.0,0
7.0,203.0,17167.0,6.0,312.0,410.0,16.0,65.0,3.0,0
4.0,201.0,28103.0,6.0,330.0,291.0,17.0,75.0,3.0,0
5.0,205.0,17650.0,8.0,350.0,414.0,11.0,47.0,5.0,0
6.0,200.0,24160.0,9.0,7.0,429.0,16.0,65.0,5.0,0
7.0,178.0,12626.0,7.0,7.0,440.0,9.0,83.0,4.0,0
7.0,208.0,28545.0,7.0,339.0,523.0,17.0,65.0,4.0,0
5.0,252.0,22833.0,6.0,379.0,411.0,17.0,67.0,4.0,0
9.0,265.0,15157.0,4.0,333.0,503.0,11.0,99.0,4.0,0
8.0,187.0,20419.0,7.0,325.0,351.0,17.0,68.0,4.0,0
9.0,144.0,20725.0,8.0,7.0,470.0,14.0,66.0,4.0,0
9.0,217.0,27949.0,6.0,355.0,348.0,16.0,32.0,3.0,0
6.0,207.0,8532.0,6.0,286.0,492.0,11.0,75.0,5.0,0
7.0,217.0,17984.0,9.0,7.0,409.0,10.0,18.0,4.0,0
5.0,103.0,19556.0,7.0,7.0,370.0,9.0,94.0,3.0,0
9.0,222.0,8871.0,6.0,332.0,425.0,11.0,7.0,4.0,0
7.0,273.0,37169.0,8.0,416.0,351.0,15.0,79.0,4.0,0
7.0,231.0,18537.0,9.0,343.0,385.0,14.0,79.0,5.0,0
9.0,146.0,13169.0,9.0,311.0,593.0,9.0,78.0,4.0,1
9.0,128.0,19860.0,8.0,300.0,451.0,15.0,74.0,4.0,1
7.0,170.0,23404.0,9.0,7.0,476.0,13.0,51.0,3.0,1
7.0,242.0,39143.0,10.0,187.0,376.0,11.0,74.0,4.0,1
7.0,203.0,20401.0,8.0,287.0,316.0,15.0,74.0,4.0,1
8.0,237.0,14246.0,6.0,373.0,417.0,10.0,86.0,2.0,1
8.0,207.0,28050.0,9.0,298.0,359.0,19.0,61.0,4.0,1
6.0,224.0,23250.0,5.0,7.0,277.0,11.0,67.0,5.0,1
10.0,99.0,27357.0,9.0,323.0,512.0,14.0,59.0,3.0,1
6.0,215.0,15977.0,9.0,308.0,418.0,13.0,63.0,4.0,1
5.0,280.0,26849.0,6.0,374.0,298.0,16.0,71.0,3.0,1
5.0,218.0,16392.0,7.0,279.0,481.0,16.0,78.0,4.0,1
7.0,279.0,25508.0,7.0,367.0,497.0,17.0,79.0,4.0,1
13.0,47.0,19238.0,9.0,375.0,500.0,12.0,7.0,4.0,1
7.0,234.0,19599.0,5.0,433.0,402.0,12.0,73.0,4.0,1
8.0,213.0,29879.0,7.0,361.0,360.0,15.0,84.0,3.0,1
5.0,211.0,14866.0,7.0,323.0,389.0,18.0,84.0,4.0,1
6.0,231.0,14442.0,5.0,7.0,347.0,11.0,43.0,2.0,1
7.0,251.0,21729.0,9.0,280.0,539.0,13.0,56.0,5.0,1
9.0,155.0,15737.0,7.0,343.0,463.0,18.0,83.0,4.0,1
7.0,128.0,27784.0,10.0,247.0,440.0,17.0,60.0,5.0,1
7.0,175.0,22645.0,8.0,293.0,373.0,17.0,57.0,5.0,1
7.0,229.0,22475.0,13.0,192.0,480.0,10.0,67.0,5.0,1
7.0,176.0,35804.0,8.0,320.0,469.0,16.0,71.0,4.0,1
7.0,157.0,16146.0,7.0,352.0,629.0,14.0,42.0,4.0,1
5.0,280.0,35345.0,13.0,180.0,392.0,11.0,55.0,4.0,1
7.0,169.0,29847.0,5.0,350.0,353.0,19.0,30.0,3.0,1
5.0,225.0,28897.0,6.0,7.0,360.0,12.0,67.0,5.0,1
11.0,82.0,26000.0,8.0,318.0,393.0,13.0,52.0,5.0,1
6.0,258.0,13777.0,7.0,329.0,563.0,16.0,74.0,4.0,1
10.0,130.0,20683.0,9.0,292.0,427.0,12.0,79.0,3.0,1
8.0,167.0,13933.0,10.0,243.0,391.0,14.0,61.0,5.0,1
7.0,173.0,20112.0,7.0,7.0,374.0,20.0,7.0,5.0,1
10.0,136.0,48622.0,9.0,328.0,366.0,18.0,77.0,4.0,1
8.0,171.0,23626.0,10.0,260.0,328.0,16.0,108.0,5.0,1
4.0,244.0,7752.0,1.0,7.0,341.0,13.0,60.0,4.0,1
6.0,216.0,15949.0,8.0,7.0,373.0,18.0,77.0,4.0,1
10.0,143.0,46114.0,13.0,7.0,575.0,17.0,37.0,5.0,1
7.0,199.0,34006.0,9.0,275.0,477.0,14.0,78.0,5.0,1
8.0,157.0,26244.0,8.0,255.0,496.0,14.0,66.0,4.0,1
5.0,269.0,17862.0,5.0,377.0,609.0,11.0,84.0,3.0,1
8.0,182.0,6553.0,5.0,391.0,516.0,17.0,58.0,4.0,1
8.0,211.0,20008.0,9.0,276.0,476.0,13.0,67.0,3.0,1
6.0,226.0,12884.0,5.0,7.0,389.0,15.0,76.0,3.0,1
9.0,121.0,15618.0,6.0,373.0,391.0,15.0,63.0,5.0,1
6.0,237.0,8081.0,6.0,7.0,416.0,13.0,106.0,3.0,1
7.0,178.0,25841.0,7.0,313.0,323.0,16.0,69.0,3.0,1
7.0,191.0,21948.0,6.0,355.0,509.0,17.0,84.0,4.0,1
5.0,188.0,35903.0,4.0,7.0,455.0,6.0,103.0,5.0,1
8.0,196.0,29484.0,10.0,299.0,322.0,10.0,73.0,4.0,1
7.0,225.0,22512.0,7.0,377.0,291.0,12.0,73.0,4.0,1
10.0,133.0,11557.0,9.0,324.0,443.0,13.0,92.0,5.0,1
6.0,230.0,16954.0,9.0,294.0,554.0,14.0,54.0,4.0,1
7.0,182.0,27776.0,8.0,298.0,418.0,9.0,73.0,4.0,1
9.0,136.0,27920.0,12.0,7.0,416.0,12.0,69.0,4.0,1
6.0,226.0,15596.0,6.0,7.0,466.0,18.0,87.0,4.0,1
7.0,202.0,11349.0,4.0,7.0,469.0,10.0,90.0,5.0,1
6.0,203.0,19217.0,9.0,7.0,420.0,11.0,65.0,5.0,1
7.0,188.0,15301.0,7.0,317.0,499.0,20.0,55.0,5.0,1
10.0,114.0,16266.0,8.0,364.0,557.0,13.0,75.0,4.0,1
7.0,273.0,44506.0,8.0,234.0,486.0,15.0,52.0,4.0,1
7.0,236.0,36044.0,5.0,377.0,386.0,17.0,90.0,4.0,1
7.0,162.0,29299.0,7.0,350.0,376.0,20.0,87.0,3.0,1
6.0,185.0,44069.0,4.0,413.0,332.0,15.0,60.0,6.0,1
7.0,174.0,33992.0,10.0,259.0,435.0,16.0,82.0,4.0,1
8.0,200.0,11568.0,10.0,7.0,510.0,11.0,41.0,4.0,1
8.0,157.0,23318.0,9.0,325.0,295.0,17.0,73.0,4.0,1
11.0,77.0,39228.0,9.0,338.0,411.0,14.0,53.0,3.0,1
7.0,234.0,25590.0,10.0,7.0,490.0,14.0,46.0,2.0,1
9.0,120.0,26618.0,6.0,343.0,380.0,11.0,55.0,5.0,1
7.0,145.0,14507.0,6.0,354.0,291.0,9.0,68.0,6.0,1
5.0,308.0,16116.0,8.0,7.0,440.0,18.0,60.0,4.0,1
8.0,188.0,32705.0,11.0,258.0,507.0,18.0,85.0,4.0,1
6.0,256.0,11246.0,7.0,329.0,370.0,16.0,51.0,2.0,1
8.0,213.0,38852.0,11.0,282.0,326.0,10.0,65.0,5.0,1
7.0,193.0,13552.0,4.0,7.0,430.0,19.0,72.0,3.0,1
4.0,276.0,23737.0,9.0,7.0,426.0,18.0,56.0,3.0,1
10.0,167.0,21153.0,8.0,346.0,335.0,14.0,51.0,5.0,1
7.0,213.0,29957.0,8.0,321.0,378.0,13.0,72.0,4.0,1
8.0,153.0,22989.0,6.0,343.0,401.0,14.0,64.0,4.0,1
7.0,220.0,24695.0,8.0,7.0,384.0,7.0,8.0,4.0,1
7.0,163.0,18570.0,8.0,296.0,464.0,17.0,61.0,4.0,1
5.0,240.0,18189.0,6.0,398.0,551.0,13.0,80.0,4.0,1
7.0,265.0,15978.0,11.0,262.0,413.0,5.0,76.0,5.0,1
7.0,251.0,27356.0,6.0,377.0,560.0,14.0,78.0,3.0,1
10.0,94.0,25510.0,7.0,385.0,388.0,12.0,69.0,4.0,1
6.0,261.0,35279.0,7.0,7.0,279.0,14.0,83.0,4.0,1
8.0,221.0,18621.0,7.0,7.0,309.0,19.0,73.0,5.0,1
6.0,255.0,21083.0,8.0,348.0,470.0,13.0,60.0,4.0,1
8.0,162.0,19116.0,8.0,290.0,440.0,13.0,80.0,4.0,1
7.0,159.0,12838.0,5.0,374.0,559.0,12.0,70.0,4.0,1
7.0,181.0,30281.0,10.0,257.0,488.0,11.0,69.0,4.0,1
6.0,283.0,15245.0,7.0,363.0,695.0,13.0,90.0,4.0,1
9.0,154.0,11734.0,7.0,7.0,447.0,13.0,40.0,3.0,1
6.0,221.0,16656.0,5.0,7.0,383.0,23.0,82.0,4.0,1
10.0,173.0,38787.0,5.0,445.0,492.0,13.0,48.0,4.0,1
4.0,278.0,19672.0,5.0,415.0,330.0,11.0,71.0,4.0,1
4.0,323.0,38969.0,9.0,7.0,515.0,10.0,71.0,4.0,1
9.0,158.0,18204.0,9.0,310.0,499.0,12.0,52.0,4.0,1
8.0,174.0,21366.0,7.0,315.0,497.0,11.0,46.0,4.0,1
9.0,187.0,15797.0,8.0,334.0,426.0,12.0,113.0,5.0,1
9.0,189.0,32033.0,13.0,182.0,480.0,12.0,78.0,4.0,1
9.0,186.0,18088.0,8.0,389.0,409.0,12.0,63.0,4.0,1
8.0,199.0,9025.0,7.0,338.0,328.0,9.0,43.0,4.0,1
3.0,311.0,26931.0,7.0,7.0,521.0,14.0,42.0,4.0,1
6.0,189.0,11965.0,8.0,365.0,503.0,14.0,97.0,4.0,1
8.0,213.0,25260.0,8.0,364.0,544.0,15.0,107.0,4.0,1
8.0,240.0,29331.0,11.0,217.0,442.0,16.0,7.0,3.0,1
5.0,226.0,30914.0,6.0,372.0,357.0,8.0,77.0,4.0,1
7.0,218.0,12088.0,5.0,407.0,518.0,17.0,57.0,4.0,1
5.0,201.0,19410.0,3.0,385.0,350.0,13.0,7.0,4.0,1
7.0,141.0,17942.0,6.0,376.0,403.0,12.0,29.0,3.0,1
7.0,191.0,21979.0,6.0,364.0,349.0,10.0,68.0,5.0,1
5.0,250.0,11466.0,4.0,398.0,607.0,18.0,63.0,3.0,1
5.0,243.0,13901.0,6.0,7.0,430.0,17.0,61.0,3.0,1
5.0,235.0,28175.0,11.0,187.0,445.0,12.0,89.0,3.0,1
4.0,291.0,52319.0,8.0,7.0,401.0,17.0,88.0,3.0,1
7.0,240.0,29535.0,7.0,342.0,265.0,14.0,93.0,4.0,1
7.0,154.0,24415.0,7.0,7.0,460.0,15.0,94.0,3.0,1
7.0,212.0,33737.0,6.0,7.0,395.0,14.0,40.0,4.0,1
6.0,227.0,28334.0,8.0,294.0,351.0,15.0,35.0,5.0,1
6.0,195.0,17350.0,4.0,405.0,407.0,12.0,48.0,4.0,1
6.0,181.0,36279.0,10.0,276.0,308.0,18.0,94.0,3.0,1
8.0,193.0,7715.0,6.0,7.0,441.0,23.0,62.0,3.0,1
9.0,136.0,4857.0,5.0,7.0,532.0,20.0,20.0,4.0,1
6.0,225.0,29983.0,7.0,330.0,605.0,18.0,65.0,5.0,1
10.0,164.0,18895.0,10.0,270.0,446.0,12.0,82.0,3.0,1
7.0,132.0,21626.0,7.0,7.0,391.0,15.0,27.0,5.0,1
6.0,249.0,45249.0,7.0,339.0,315.0,11.0,89.0,3.0,1
9.0,73.0,20438.0,8.0,316.0,459.0,13.0,51.0,3.0,1
7.0,224.0,29189.0,11.0,254.0,387.0,11.0,68.0,5.0,1
7.0,169.0,25151.0,5.0,376.0,296.0,15.0,74.0,4.0,1
6.0,213.0,26125.0,9.0,273.0,466.0,8.0,60.0,6.0,1
5.0,308.0,44063.0,8.0,281.0,327.0,15.0,7.0,5.0,1
10.0,167.0,13623.0,7.0,385.0,370.0,12.0,69.0,3.0,1
6.0,186.0,20143.0,10.0,209.0,518.0,18.0,49.0,4.0,1
7.0,194.0,42268.0,9.0,258.0,385.0,9.0,75.0,4.0,1
7.0,143.0,16263.0,6.0,7.0,504.0,20.0,7.0,3.0,1
6.0,240.0,13979.0,9.0,315.0,474.0,17.0,84.0,4.0,1
5.0,211.0,27362.0,6.0,341.0,358.0,17.0,7.0,4.0,1
9.0,181.0,31429.0,8.0,350.0,394.0,10.0,83.0,2.0,1
7.0,176.0,9460.0,6.0,7.0,402.0,16.0,37.0,3.0,1
7.0,200.0,15903.0,5.0,347.0,347.0,16.0,61.0,2.0,1
7.0,218.0,17969.0,8.0,7.0,359.0,11.0,57.0,4.0,1
9.0,195.0,24284.0,9.0,329.0,334.0,17.0,67.0,4.0,1
7.0,197.0,16911.0,7.0,320.0,520.0,13.0,67.0,4.0,1
7.0,243.0,9655.0,6.0,360.0,589.0,15.0,63.0,6.0,1
5.0,232.0,25654.0,6.0,328.0,529.0,14.0,38.0,4.0,1
7.0,282.0,21707.0,5.0,348.0,348.0,15.0,86.0,4.0,1
8.0,168.0,14337.0,5.0,7.0,421.0,7.0,68.0,4.0,1
6.0,208.0,37357.0,9.0,256.0,380.0,6.0,68.0,4.0,1
9.0,190.0,14519.0,5.0,423.0,348.0,17.0,7.0,4.0,1
6.0,272.0,15418.0,8.0,315.0,424.0,15.0,61.0,4.0,1
7.0,206.0,13840.0,8.0,321.0,370.0,15.0,67.0,6.0,1
8.0,158.0,19663.0,8.0,283.0,431.0,21.0,60.0,4.0,1
7.0,286.0,46932.0,7.0,263.0,557.0,14.0,74.0,4.0,1
5.0,250.0,20834.0,5.0,379.0,411.0,18.0,79.0,3.0,1
8.0,215.0,10390.0,6.0,327.0,403.0,15.0,73.0,3.0,1
6.0,197.0,25740.0,2.0,436.0,352.0,17.0,33.0,4.0,1
7.0,180.0,28827.0,5.0,390.0,593.0,12.0,58.0,4.0,1
7.0,186.0,27345.0,9.0,7.0,314.0,13.0,57.0,4.0,0
